"Pitcher","TaggedPitchType","PitchNo","Date","Time","PAofInning","PitchofPA","PitcherId","PitcherThrows","PitcherTeam","Batter","BatterId","BatterSide","BatterTeam","PitcherSet","Inning","Top/Bottom","Outs","Balls","Strikes","AutoPitchType","PitchCall","KorBB","TaggedHitType","PlayResult","OutsOnPlay","RunsScored","Notes","RelSpeed","VertRelAngle","HorzRelAngle","SpinRate","SpinAxis","Tilt","RelHeight","RelSide","Extension","VertBreak","InducedVertBreak","HorzBreak","PlateLocHeight","PlateLocSide","ZoneSpeed","VertApprAngle","HorzApprAngle","ZoneTime","ExitSpeed","Angle","Direction","HitSpinRate","PositionAt110X","PositionAt110Y","PositionAt110Z","Distance","LastTrackedDistance","Bearing","HangTime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","HomeTeam","AwayTeam","Stadium","Level","League","GameID","PitchUID","EffectiveVelo","MaxHeight","MeasuredDuration","SpeedDrop","PitchLastMeasuredX","PitchLastMeasuredY","PitchLastMeasuredZ","ContactPositionX","ContactPositionY","ContactPositionZ","GameUID","UTCDate","UTCTime","LocalDateTime","UTCDateTime","AutoHitType","System","HomeTeamForeignID","AwayTeamForeignID","GameForeignID","Catcher","CatcherId","CatcherThrows","CatcherTeam","PlayID","PitchTrajectoryXc0","PitchTrajectoryXc1","PitchTrajectoryXc2","PitchTrajectoryYc0","PitchTrajectoryYc1","PitchTrajectoryYc2","PitchTrajectoryZc0","PitchTrajectoryZc1","PitchTrajectoryZc2","HitSpinAxis","HitTrajectoryXc0","HitTrajectoryXc1","HitTrajectoryXc2","HitTrajectoryXc3","HitTrajectoryXc4","HitTrajectoryXc5","HitTrajectoryXc6","HitTrajectoryXc7","HitTrajectoryXc8","HitTrajectoryYc0","HitTrajectoryYc1","HitTrajectoryYc2","HitTrajectoryYc3","HitTrajectoryYc4","HitTrajectoryYc5","HitTrajectoryYc6","HitTrajectoryYc7","HitTrajectoryYc8","HitTrajectoryZc0","HitTrajectoryZc1","HitTrajectoryZc2","HitTrajectoryZc3","HitTrajectoryZc4","HitTrajectoryZc5","HitTrajectoryZc6","HitTrajectoryZc7","HitTrajectoryZc8","ThrowSpeed","PopTime","ExchangeTime","TimeToBase","CatchPositionX","CatchPositionY","CatchPositionZ","ThrowPositionX","ThrowPositionY","ThrowPositionZ","BasePositionX","BasePositionY","BasePositionZ","ThrowTrajectoryXc0","ThrowTrajectoryXc1","ThrowTrajectoryXc2","ThrowTrajectoryYc0","ThrowTrajectoryYc1","ThrowTrajectoryYc2","ThrowTrajectoryZc0","ThrowTrajectoryZc1","ThrowTrajectoryZc2","PitchReleaseConfidence","PitchLocationConfidence","PitchMovementConfidence","HitLaunchConfidence","HitLandingConfidence","CatcherThrowCatchConfidence","CatcherThrowReleaseConfidence","CatcherThrowLocationConfidence","Counts","Barrel","HardHit","secTilt","AveTilt"
"Paul Hughes","Fastball",137,2024-10-08,17:17:01,1,9,1000327998,"Right","MIA_RED","Proctor, Keenan","823047","Left","MIA_RED","Undefined",4,"Top",0,2,2,"Changeup","BallCalled","Undefined","Undefined","Undefined",0,0,NA,86.65098,0.688156,-0.938752,2102.740892,260.927462,02:45:00,5.27313,1.73398,5.31271,-34.30191,4.14162,17.55627,3.06064,2.31584,78.3963,-5.621604,2.179976,0.446255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.0054,2.28788,-1.66176,50,5.31109,1.26128,-125.62455,0.22938,-14.22014,28.26977,-28.56132,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241008-McKieFieldStad-Private-1","a952c580-85ba-11ef-bc7a-2929c503e766",84.46396,NA,NA,8.25467,NA,NA,NA,NA,NA,NA,"de7806b2-8c92-4ad9-9ed1-b25bd02c6928",2024-10-08,21:17:01,2024-10-08 21:17:01.732167,2024-10-08 21:17:01.732167,NA,"v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","31723cae-bab7-41d9-8afb-dcb43d0317ad",55.183,-126.78553,14.13489,5.27758,1.40234,-14.28066,-1.72555,1.84528,-7.11007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"2-2",FALSE,NA,7679.34782608696,NA
"Paul Hughes","Fastball",96,2024-10-08,16:55:47,3,6,1000327998,"Right","MIA_RED","Novak, Ryan","10035937","Left","MIA_RED","Undefined",3,"Top",0,3,2,"Changeup","StrikeSwinging","Strikeout","Undefined","Strikeout",0,0,NA,86.67442,0.352672,-2.905727,2233.026299,254.27148,02:30:00,5.53873,1.66314,5.07713,-31.76305,7.15225,20.4156,3.2247,0.6229,78.12555,-5.490388,0.700326,0.448985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.98831,3.85551,-1.40434,50,5.54761,5.42082,-125.45328,-0.42391,-17.27558,28.57708,-26.11249,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241008-McKieFieldStad-Private-1","b1a2f190-85b7-11ef-bc7a-2929c503e766",83.95036,NA,NA,8.54887,NA,NA,NA,NA,NA,NA,"de7806b2-8c92-4ad9-9ed1-b25bd02c6928",2024-10-08,20:55:47,2024-10-08 20:55:47.147694,2024-10-08 20:55:47.147694,NA,"v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","b3b16010-dd32-467c-bffa-836765d75f3f",55.41877,-126.68161,14.28854,5.5417,0.69849,-13.05625,-1.6533,6.16338,-8.63779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"3-2",FALSE,NA,7679.34782608696,NA
"Paul Hughes","Fastball",74,2024-09-18,16:13:48,2,3,1000327998,"Right","MIA_RED","Baker, Dillon","1000034148","Right","MIA_RED","Undefined",3,"Top",1,1,1,"Sinker","FoulBallNotFieldable","Undefined","Undefined","Undefined",0,0,NA,89.57599,-1.360832,-2.211845,2104.797531,221.275067,01:30:00,5.48175,1.04578,5.28042,-23.08619,12.80768,10.17087,2.2787,-0.1849,81.37925,-5.648468,-0.407723,0.431203,74.02551,58.578466,73.307454,5739.000212,NA,NA,NA,NA,63.48254,NA,NA,-5.77662,7.17323,-0.85185,50,5.341,4.55383,-129.82311,-3.91242,-9.79106,28.91877,-20.01581,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240918-McKieFieldStad-Private-2","8437add0-75fa-11ef-8e75-617990067e94",87.41235,88.55283,NA,8.19674,NA,NA,NA,2.20122,2.3558,0.17914,"aac22b23-72a5-4037-a7ba-d3fca9a9c105",2024-09-18,20:13:48,2024-09-18 20:13:48.342715,2024-09-18 20:13:48.342715,NA,"v3",471355,471355,NA,"Novak, David","1000076952","Right","MIA_RED","a40e1354-12ac-4934-857b-c2ef1a136cdd",55.21679,-130.98002,14.45938,5.4815,-3.11168,-10.0079,-1.04186,4.94553,-4.89553,NA,2.20122,16.25788,-9.33861,1.59093,-0.33686,0.06305,-0.01294,0.00225,-0.00019,2.3558,92.64923,-23.51375,2.44141,-0.5186,0.10776,-0.02003,0.0036,-0.00036,0.17914,54.21596,-6.36878,0.87061,-0.19227,0.03279,-0.00734,0.00121,-1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","Medium","Low",NA,NA,NA,"1-1",FALSE,FALSE,7679.34782608696,NA
"Paul Hughes","Slider",91,2024-10-17,17:01:09,1,4,1000327998,"Right","MIA_RED","Iozzo, Marc","1000152622","Right","MIA_RED","Undefined",3,"Bottom",0,1,2,"Slider","StrikeSwinging","Strikeout","Undefined","Strikeout",0,0,NA,80.73402,-0.357005,-2.703767,2392.532573,121.043018,10:00:00,4.90205,1.56715,5.10267,-38.99738,5.37189,-6.55142,1.31551,-1.52829,73.95031,-7.449267,-3.860972,0.479416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48843,3.18996,-1.30661,50,4.83799,5.79796,-117.0009,-2.11332,3.43687,22.82368,-27.76826,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241017-McKieFieldStad-Private-1","ef870360-8cca-11ef-a51c-7dc5b24638f5",78.62154,NA,NA,6.78371,NA,NA,NA,NA,NA,NA,"483ea7ac-8b40-4391-9b39-6ad51da58192",2024-10-17,21:01:09,2024-10-17 21:01:09.489052,2024-10-17 21:01:09.489052,NA,"v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","f5c75544-d129-47d6-abe1-f2f23442c3aa",55.39466,-118.04856,11.41184,4.90574,-0.83869,-13.88413,-1.56913,5.6402,1.71844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"1-2",FALSE,NA,31220,NA
"Paul Hughes","Slider",71,2024-10-03,16:35:14,6,1,1000327998,"Right","MIA_RED","Krupinski, Dom","702597","Left","MIA_RED","Undefined",2,"Top",1,0,0,"Slider","BallCalled","Undefined","Undefined","Undefined",0,0,NA,79.5028,0.995231,0.780008,2353.923649,73.114552,08:30:00,4.82149,1.78587,4.7161,-48.354,-1.32658,-10.09634,1.73663,1.68477,71.68149,-7.761079,-0.995354,0.493568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.17555,-0.43921,-1.85519,50,4.87931,-1.12106,-115.05527,0.17105,6.80976,25.01529,-32.75195,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241003-McKieFieldStad-Private-1","feecbc50-81c6-11ef-9d79-25cde8d1efad",76.36726,NA,NA,7.82132,NA,NA,NA,NA,NA,NA,"e03e4690-a92c-48a3-9636-72675eae3790",2024-10-03,20:35:14,2024-10-03 20:35:14.484,2024-10-03 20:35:14.484,NA,"v3",471355,471355,NA,"Novak, David","1000076952","Right","MIA_RED","65c70669-716e-421d-ac45-72d3a9db2bf7",55.7791,-116.30497,12.50764,4.82989,1.80726,-16.37597,-1.79069,-1.46126,3.40488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"0-0",FALSE,NA,31220,NA
"Paul Hughes","Slider",94,2024-10-08,16:55:10,3,4,1000327998,"Right","MIA_RED","Novak, Ryan","10035937","Left","MIA_RED","Undefined",3,"Top",0,2,1,"Slider","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,78.74313,2.184464,-1.132178,2284.397228,71.786111,08:30:00,5.02845,1.84274,4.78447,-48.24447,-0.32933,-6.39107,3.0799,0.23695,70.77895,-6.583294,-2.255472,0.498205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.73166,-0.31807,-1.72384,50,5.20518,2.53003,-113.86395,2.55673,3.51886,24.57054,-32.5838,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241008-McKieFieldStad-Private-1","9bd8c9c0-85b7-11ef-bc7a-2929c503e766",75.65652,NA,NA,7.96418,NA,NA,NA,NA,NA,NA,"de7806b2-8c92-4ad9-9ed1-b25bd02c6928",2024-10-08,20:55:10,2024-10-08 20:55:10.575125,2024-10-08 20:55:10.575125,NA,"v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","c0399b73-4b52-4caa-b6a3-8f6c6863b584",55.70958,-115.08941,12.28527,5.03714,4.18186,-16.2919,-1.84565,2.35452,1.75943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"2-1",FALSE,NA,31220,NA
"Paul Hughes","Slider",85,2024-09-18,16:18:34,4,5,1000327998,"Right","MIA_RED","Vogele, Jack","1000138493","Right","MIA_RED","Undefined",3,"Top",2,2,2,"Slider","InPlay","Undefined","LineDrive","Single",0,1,NA,80.92334,2.011246,-1.531292,2464.273286,73.501919,08:30:00,5.22167,1.47032,4.79433,-44.13258,-0.07823,-4.42536,3.45132,-0.34988,74.77115,-5.941936,-2.308966,0.477712,84.24508,9.438285,-4.277813,1877.569851,NA,NA,NA,110.2784,110.2784,-4.279576,1.015362,1.81158,-0.20709,-1.31354,50,5.38351,3.3282,-117.45022,2.45803,2.55731,20.0383,-32.46638,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240918-McKieFieldStad-Private-2","2e89ab30-75fb-11ef-8e75-617990067e94",78.90206,7.53546,NA,6.1522,NA,NA,NA,0.97685,3.41701,0.36945,"aac22b23-72a5-4037-a7ba-d3fca9a9c105",2024-09-18,20:18:34,2024-09-18 20:18:34.389025,2024-09-18 20:18:34.389025,"LineDrive","v3",471355,471355,NA,"Novak, David","1000076952","Right","MIA_RED","f5863164-c6c0-4a45-a59f-cc81e6045d7d",55.70581,-118.41969,10.01915,5.22659,4.02878,-16.23319,-1.47157,3.20448,1.27865,7.514684,0.97685,121.54703,-15.16655,1.39869,-0.26055,0.02831,-0.00199,0.00038,-3e-05,3.41701,20.26188,-26.27191,3.56162,-0.74396,0.17551,-0.03464,0.00626,-0.00075,0.36945,-9.09183,0.12471,0.59626,-0.14791,0.04279,-0.00983,0.00182,-0.00022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High",NA,NA,NA,"2-2",FALSE,FALSE,31220,NA
"Paul Hughes","Slider",105,2024-10-08,16:58:58,5,4,1000327998,"Right","MIA_RED","Novak, David","1000076952","Right","MIA_RED","Undefined",3,"Top",2,1,2,"Slider","InPlay","Undefined","FlyBall","Out",1,0,NA,80.3052,1.680051,-1.756309,2421.407644,102.932403,09:30:00,5.33878,1.67929,4.67562,-42.52203,2.75248,-6.00067,3.39201,-0.48923,73.68648,-5.995476,-2.808274,0.484282,75.21297,57.691482,27.367594,5035.336254,90.11827,113.97063,63.07662,185.47782,93.92684,36.056165,5.367675,2.48036,1.27012,-1.49473,50,5.47133,3.82845,-116.42432,1.81418,3.41397,21.28152,-30.42583,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241008-McKieFieldStad-Private-1","23e54780-85b8-11ef-bc7a-2929c503e766",77.83158,114.61234,NA,6.61871,NA,NA,NA,1.19963,3.38704,0.459,"de7806b2-8c92-4ad9-9ed1-b25bd02c6928",2024-10-08,20:58:58,2024-10-08 20:58:58.687201,2024-10-08 20:58:58.687201,"Popup","v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","0f02cbab-b014-41c9-8bb6-1caad396f98f",55.82306,-117.48391,10.64076,5.34329,3.32906,-15.21291,-1.68111,3.65847,1.70699,195.472798,1.18741,52.58488,-16.46129,6.29119,-2.02803,0.50262,-0.07879,0.00679,-0.00026,3.3805,93.38751,-24.24023,3.3558,-1.27066,0.45568,-0.09886,0.01101,-0.00051,0.46087,27.06533,-2.2906,0.00268,0.22681,-0.10208,0.02244,-0.00246,0.00011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","Low",NA,NA,NA,"1-2",FALSE,FALSE,31220,NA
"Paul Hughes","Slider",135,2024-10-08,17:16:07,1,7,1000327998,"Right","MIA_RED","Proctor, Keenan","823047","Left","MIA_RED","Undefined",4,"Top",0,2,2,"Slider","FoulBallNotFieldable","Undefined","Undefined","Undefined",0,0,NA,79.16211,1.188547,-0.473011,2361.514427,105.098845,09:30:00,5.02941,1.81634,4.67246,-42.42605,4.52,-10.98375,2.62293,0.45178,72.10271,-6.498611,-2.400826,0.493141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.27288,2.27307,-1.7575,50,5.11222,1.41508,-114.72421,0.81835,6.98201,22.50617,-29.1642,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241008-McKieFieldStad-Private-1","895009f0-85ba-11ef-bc7a-2929c503e766",76.43344,NA,NA,7.05939,NA,NA,NA,NA,NA,NA,"de7806b2-8c92-4ad9-9ed1-b25bd02c6928",2024-10-08,21:16:07,2024-10-08 21:16:07.997307,2024-10-08 21:16:07.997307,NA,"v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","7abaa7f5-e69f-406e-92c6-6c60d364bfc0",55.8254,-115.86138,11.25308,5.03364,2.29193,-14.5821,-1.82009,1.0623,3.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"2-2",FALSE,NA,31220,NA
"Paul Hughes","Slider",9,2024-10-03,16:04:39,2,3,1000327998,"Right","MIA_RED","Krupinski, Dom","702597","Left","MIA_RED","Undefined",1,"Top",0,1,1,"Curveball","BallCalled","Undefined","Undefined","Undefined",0,0,NA,78.26343,1.198259,1.051634,2120.373707,63.953392,08:15:00,4.69275,2.0906,4.55747,-49.76892,-1.4298,-6.27851,1.68615,2.5684,71.24951,-7.760924,-0.048942,0.500404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36288,-0.54713,-2.19354,50,4.7706,-1.80654,-113.35585,0.48139,4.34114,22.24515,-32.88033,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241003-McKieFieldStad-Private-1","b939dbb0-81c2-11ef-9d79-25cde8d1efad",75.32402,NA,NA,7.01392,NA,NA,NA,NA,NA,NA,"e03e4690-a92c-48a3-9636-72675eae3790",2024-10-03,20:04:39,2024-10-03 20:04:39.427,2024-10-03 20:04:39.427,NA,"v3",471355,471355,NA,"Novak, David","1000076952","Right","MIA_RED","173aeacf-eee3-4ef1-a794-ab817d9c03d7",55.93924,-114.51544,11.12258,4.70083,2.19538,-16.44016,-2.09347,-2.03284,2.17057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.36732,2.235017,0.92906,1.305957,-1.24202,1.31254,-2.56488,-0.35429,6.2236,-0.1669,127.27796,-1.84462,5.25762,-0.2503,108.92447,-8.74633,6.24734,9.60532,-12.13077,-0.21555,0.36117,2.98482,"High","High","High",NA,NA,"High","High","High","1-1",FALSE,NA,31220,NA
"Paul Hughes","Slider",96,2024-09-18,16:23:10,6,5,1000327998,"Right","MIA_RED","Rasmussen, Jamie","10272616","Right","MIA_RED","Undefined",3,"Top",2,1,2,"Slider","InPlay","Undefined","GroundBall","Error",0,1,NA,80.96575,0.745031,-1.530702,2418.103693,80.395438,08:45:00,5.35329,1.3159,5.31363,-43.07613,0.31547,-5.79268,2.46316,-0.60381,74.57737,-7.094377,-2.559415,0.474105,87.17765,-15.599654,-10.559489,NA,NA,NA,NA,11.48899,11.48899,-5.056458,0.072824,2.52221,0.27866,-1.1727,50,5.38923,3.37324,-117.58282,0.01892,3.54151,21.67777,-31.78277,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240918-McKieFieldStad-Private-2","d3066ef0-75fb-11ef-8e75-617990067e94",79.50235,2.50944,NA,6.38838,NA,NA,NA,2.60847,2.50944,0.6345,"aac22b23-72a5-4037-a7ba-d3fca9a9c105",2024-09-18,20:23:10,2024-09-18 20:23:10.359995,2024-09-18 20:23:10.359995,"GroundBall","v3",471355,471355,NA,"Novak, David","1000076952","Right","MIA_RED","e6a62bdc-5d7e-47d1-ace2-d3826e5314c2",55.18641,-118.53513,10.83888,5.35772,1.41516,-15.89139,-1.31747,3.21766,1.77075,180,2.60535,121.33143,NA,NA,NA,NA,NA,NA,NA,2.51033,-34.45912,NA,NA,NA,NA,NA,NA,NA,0.63509,-22.61778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High",NA,NA,NA,"1-2",FALSE,FALSE,31220,NA
"Paul Hughes","Slider",134,2024-09-18,16:45:00,5,2,1000327998,"Right","MIA_RED","Baker, Dillon","1000034148","Right","MIA_RED","Undefined",4,"Top",2,0,1,"Slider","StrikeSwinging","Undefined","Undefined","Undefined",0,0,NA,81.34955,-0.065872,-2.433122,2400.885973,76.423616,08:30:00,5.14151,1.4842,5.21648,-43.02857,0.89713,-2.70343,1.49381,-1.03021,73.80341,-7.911688,-2.912171,0.477014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57406,0.90819,-1.25733,50,5.10327,5.11954,-117.81918,-1.67479,0.79541,25.36426,-30.91568,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240918-McKieFieldStad-Private-2","e00dd2c0-75fe-11ef-8e75-617990067e94",79.01754,NA,NA,7.54614,NA,NA,NA,NA,NA,NA,"aac22b23-72a5-4037-a7ba-d3fca9a9c105",2024-09-18,20:45:00,2024-09-18 20:45:00.353825,2024-09-18 20:45:00.353825,NA,"v3",471355,471355,NA,"Novak, David","1000076952","Right","MIA_RED","41adb624-53ea-4585-8d2d-cbff5f024a26",55.27999,-118.95044,12.68213,5.14722,-0.29594,-15.45784,-1.48488,5.08407,0.3977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"0-1",FALSE,NA,31220,NA
"Paul Hughes","Slider",145,2024-10-08,17:19:21,3,6,1000327998,"Right","MIA_RED","Gorski, Justin","1000092396","Left","MIA_RED","Undefined",4,"Top",1,3,2,"Slider","BallCalled","Walk","Undefined","Walk",0,0,NA,79.12248,1.876009,1.931893,2345.201746,101.081384,09:15:00,4.84904,1.81723,4.83374,-43.03703,3.72146,-11.04953,3.04072,2.72651,71.92099,-5.948338,-0.011467,0.492155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.95111,1.78736,-1.99868,50,4.99842,-3.38421,-114.57665,2.18044,7.87185,22.14737,-29.80982,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241008-McKieFieldStad-Private-1","fcd6c6c0-85ba-11ef-bc7a-2929c503e766",76.58657,NA,NA,7.20149,NA,NA,NA,NA,NA,NA,"de7806b2-8c92-4ad9-9ed1-b25bd02c6928",2024-10-08,21:19:21,2024-10-08 21:19:21.748859,2024-10-08 21:19:21.748859,NA,"v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","cbfa8bd5-392c-428b-9746-284086d9dd2a",55.66184,-115.66589,11.07368,4.85513,3.64653,-14.90491,-1.82273,-3.77136,3.93593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"3-2",FALSE,NA,31220,NA
"Paul Hughes","Slider",142,2024-10-08,17:18:39,3,3,1000327998,"Right","MIA_RED","Gorski, Justin","1000092396","Left","MIA_RED","Undefined",4,"Top",1,1,1,"Slider","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,78.54537,2.226991,0.097003,2186.150257,73.086398,08:30:00,4.97867,1.52715,4.98032,-48.92097,-1.5685,-10.48449,3.0061,0.74505,71.2365,-6.665525,-1.753552,0.495271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18559,-0.94417,-1.52758,50,5.15383,0.25075,-113.78139,2.65299,6.72917,22.85049,-33.39924,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241008-McKieFieldStad-Private-1","e3921e30-85ba-11ef-bc7a-2929c503e766",76.10472,NA,NA,7.30887,NA,NA,NA,NA,NA,NA,"de7806b2-8c92-4ad9-9ed1-b25bd02c6928",2024-10-08,21:18:39,2024-10-08 21:18:39.230024,2024-10-08 21:18:39.230024,NA,"v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","c5b277c1-513c-4307-9c91-21d87583c1b7",55.51638,-114.88389,11.42525,4.98695,4.26445,-16.69962,-1.53184,-0.07392,3.36459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"1-1",FALSE,NA,31220,NA
"Paul Hughes","Slider",133,2024-10-08,17:15:27,1,5,1000327998,"Right","MIA_RED","Proctor, Keenan","823047","Left","MIA_RED","Undefined",4,"Top",0,1,1,"Slider","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,78.73352,0.987548,-1.159171,2168.753349,102.153163,09:30:00,5.25189,1.79402,4.75028,-45.17089,2.29165,-3.12508,2.42452,0.43411,71.58558,-7.195768,-1.708565,0.495846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17445,1.33016,-1.67468,50,5.31164,2.44258,-114.04078,0.30022,1.53334,22.65559,-30.4374,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241008-McKieFieldStad-Private-1","71213e30-85ba-11ef-bc7a-2929c503e766",76.01639,NA,NA,7.14794,NA,NA,NA,NA,NA,NA,"de7806b2-8c92-4ad9-9ed1-b25bd02c6928",2024-10-08,21:15:27,2024-10-08 21:15:27.401185,2024-10-08 21:15:27.401185,NA,"v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","4d2435f5-08f4-4f2c-97a4-273d93fc3755",55.74522,-115.17648,11.3278,5.25835,1.82602,-15.2187,-1.79519,2.36572,0.76667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"1-1",FALSE,NA,31220,NA
